@relation teste_weka

@attribute Breed {Australian_Shepherd,Chihuahua,Siberian_Husky,Boxer,Labrador_Retriever,Bulldog,Rottweiler,German_Shepherd,Poodle,Doberman,Great_Dane,Beagle,Golden_Retriever,Dachshund,Yorkshire_Terrier}
@attribute Breed_Size {Medium,Small,Large}
@attribute Sex {Male,Female}
@attribute Age numeric
@attribute Weight_lbs numeric
@attribute SpayNeuter_Status {Neutered,Spayed}
@attribute Daily_Activity_Level {Active,Very_Active,Moderate,Low}
@attribute Diet {Home_cooked,Wet_food,Special_diet,Hard_food}
@attribute Food_Brand {Wellness,Special,Purina,Iams,Blue_Buffalo,Royal_Canin,Nutro,Pedigree,Hills_Science}
@attribute Daily_Walk_Distance_miles numeric
@attribute Other_Pets_in_Household {No,Yes}
@attribute Medications {Yes,No}
@attribute Seizures {No,Yes}
@attribute Hours_of_Sleep numeric
@attribute Play_Time_hrs numeric
@attribute Owner_Activity_Level {Active,Low,Moderate,Very_Active}
@attribute Annual_Vet_Visits numeric
@attribute Average_Temperature_F numeric
@attribute Synthetic {Yes}
@attribute Healthy {Yes,No}

@data
Siberian_Husky,Medium,Female,1,53,?,Moderate,Home_cooked,?,3,No,No,No,12,0,Very_Active,0,59,Yes,No
Golden_Retriever,Large,Male,7,55,Spayed,Active,Hard_food,Purina,2,Yes,No,No,13,0,?,0,72,Yes,Yes
Rottweiler,?,Female,13,48,?,Very_Active,Special_diet,Nutro,0,No,No,No,12,?,?,2,89,Yes,Yes
Golden_Retriever,Large,Female,8,32,Neutered,Active,Wet_food,Hills_Science,5,Yes,No,No,11,2,?,2,59,Yes,Yes
Australian_Shepherd,Medium,Male,11,36,Neutered,Very_Active,Home_cooked,Special,2,No,No,Yes,9,2,Active,0,78,Yes,Yes
Boxer,Medium,Male,1,13,Neutered,?,Hard_food,Iams,2,Yes,No,No,12,0,Active,0,81,Yes,No
Yorkshire_Terrier,Small,Female,7,69,Neutered,?,Hard_food,Wellness,2,No,Yes,No,9,1,Active,3,75,Yes,Yes
Chihuahua,Small,Female,8,45,?,Active,Hard_food,Blue_Buffalo,4,No,Yes,No,11,2,Low,1,60,Yes,Yes
Boxer,Medium,Male,12,44,Neutered,Moderate,Wet_food,Wellness,4,Yes,Yes,No,10,0,Very_Active,2,62,Yes,No
Rottweiler,Large,Male,6,52,?,Very_Active,Special_diet,Purina,3,No,Yes,No,13,0,?,4,70,Yes,Yes
Yorkshire_Terrier,Small,Female,10,40,?,Very_Active,Special_diet,Hills_Science,1,Yes,No,No,10,1,Very_Active,2,63,Yes,Yes
Great_Dane,Large,Female,5,?,Neutered,Moderate,Home_cooked,Special,1,?,No,No,10,0,Very_Active,2,83,Yes,Yes
Dachshund,Small,?,10,53,Spayed,Very_Active,Wet_food,Pedigree,3,Yes,No,No,10,2,Very_Active,1,80,Yes,Yes
Chihuahua,Small,Female,11,35,?,?,Wet_food,Pedigree,?,No,No,No,9,0,Active,0,66,Yes,No
?,?,Male,1,78,?,Moderate,Hard_food,Nutro,2,Yes,No,No,11,4,Low,3,66,Yes,No
Yorkshire_Terrier,Small,Female,7,41,?,Active,Special_diet,Purina,2,Yes,No,No,10,2,Very_Active,2,?,Yes,Yes
Poodle,Small,Female,10,38,?,Moderate,Special_diet,Iams,4,Yes,No,No,10,1,?,0,36,Yes,No
Doberman,Large,Male,13,55,Spayed,?,Special_diet,Pedigree,2,Yes,No,No,12,1,Active,3,60,Yes,Yes
Yorkshire_Terrier,Small,Female,12,55,Neutered,Active,Special_diet,Purina,3,Yes,No,No,10,4,Active,0,82,Yes,Yes
Siberian_Husky,Medium,Male,11,80,Spayed,Low,Special_diet,Wellness,0,No,No,No,9,2,Active,1,85,Yes,Yes
Golden_Retriever,Large,Female,8,30,Neutered,Very_Active,Hard_food,Nutro,3,No,Yes,No,11,2,?,1,46,Yes,Yes
Siberian_Husky,Medium,Male,11,28,?,Very_Active,Home_cooked,Special,1,Yes,No,No,10,4,Moderate,3,52,Yes,Yes
Labrador_Retriever,Large,Male,12,62,?,Low,Hard_food,Iams,3,No,No,No,9,2,?,0,47,Yes,No
German_Shepherd,Large,Female,1,51,Neutered,Very_Active,Home_cooked,Special,3,No,Yes,No,11,0,Moderate,1,71,Yes,Yes
Poodle,Small,Male,11,75,Neutered,?,Wet_food,Royal_Canin,2,No,Yes,No,10,1,?,0,71,Yes,No
Boxer,Medium,Male,7,55,Spayed,Active,Wet_food,Pedigree,5,Yes,Yes,No,11,2,?,2,64,Yes,Yes
Great_Dane,Large,Male,6,41,Spayed,Active,Hard_food,Iams,1,No,No,Yes,12,0,Very_Active,3,75,Yes,Yes
Doberman,Large,Female,1,36,Neutered,Moderate,Home_cooked,Special,4,Yes,Yes,No,11,2,Moderate,3,75,Yes,Yes
Dachshund,Small,Female,11,53,Spayed,?,Special_diet,Pedigree,4,No,No,No,11,2,Moderate,1,45,Yes,Yes
Great_Dane,Large,Female,6,45,Spayed,?,Hard_food,Purina,3,Yes,No,Yes,9,0,Active,1,60,Yes,Yes
Chihuahua,?,Female,4,44,?,Active,Hard_food,Royal_Canin,3,Yes,No,No,11,0,Active,2,62,Yes,Yes
Dachshund,Small,Male,13,30,Spayed,Moderate,Home_cooked,Special,7,?,No,No,8,0,Very_Active,2,49,Yes,Yes
Bulldog,Medium,Female,10,53,Neutered,?,Special_diet,Nutro,3,Yes,No,Yes,11,1,Active,?,54,Yes,Yes
Yorkshire_Terrier,Small,Female,5,40,?,Low,Wet_food,Iams,4,Yes,Yes,No,8,4,Low,2,45,Yes,No
Australian_Shepherd,?,Male,3,53,Spayed,Moderate,Home_cooked,Special,4,No,Yes,No,14,1,?,2,89,Yes,Yes
Yorkshire_Terrier,Small,Female,11,47,Spayed,Moderate,Home_cooked,Special,1,Yes,Yes,No,12,3,Moderate,1,78,Yes,Yes
Poodle,Small,Female,11,41,?,Low,Home_cooked,Special,?,Yes,No,No,12,0,?,2,68,Yes,Yes
Rottweiler,Large,Male,6,57,Neutered,Low,Home_cooked,Special,1,No,Yes,No,12,1,?,0,63,Yes,Yes
Doberman,Large,Female,5,46,Spayed,Low,Special_diet,Wellness,1,No,No,Yes,?,3,Moderate,2,50,Yes,Yes
Beagle,Small,Male,10,38,?,Low,Wet_food,Hills_Science,?,Yes,Yes,Yes,8,3,Active,1,68,Yes,No
Great_Dane,Large,Male,?,84,Neutered,Low,Home_cooked,Special,3,No,No,No,12,2,Very_Active,2,69,Yes,Yes
Siberian_Husky,Medium,Female,2,48,?,?,Special_diet,Wellness,0,No,Yes,No,8,1,Active,2,61,Yes,Yes
Rottweiler,Large,Male,4,50,?,?,Wet_food,Iams,4,Yes,No,No,12,2,?,1,70,Yes,Yes
Rottweiler,Large,Male,6,57,Spayed,Very_Active,Special_diet,Blue_Buffalo,4,No,?,No,12,?,Very_Active,2,52,Yes,Yes
German_Shepherd,Large,Female,7,52,?,Low,Wet_food,Blue_Buffalo,2,Yes,Yes,No,11,?,Low,3,44,Yes,No
Rottweiler,Large,Male,3,48,Neutered,?,Hard_food,Nutro,2,No,No,No,11,3,Very_Active,1,63,Yes,Yes
Bulldog,Medium,Female,9,45,Spayed,Moderate,Hard_food,Iams,0,Yes,Yes,No,12,1,Moderate,2,51,Yes,No
Great_Dane,Large,Male,12,81,Spayed,Low,Wet_food,Purina,1,No,Yes,No,10,1,Moderate,3,44,Yes,No
Beagle,Small,Male,1,43,Spayed,Low,Wet_food,Pedigree,2,Yes,Yes,No,10,2,Moderate,0,83,Yes,No
Golden_Retriever,Large,Female,3,42,Neutered,Low,Home_cooked,Special,0,No,Yes,No,12,2,Low,3,89,Yes,Yes
Doberman,Large,Male,9,14,Spayed,Very_Active,Wet_food,Nutro,1,No,No,No,12,0,Moderate,0,38,Yes,No
Doberman,Large,Male,11,34,?,Low,Special_diet,Blue_Buffalo,3,No,Yes,No,9,2,Very_Active,0,66,Yes,No
Siberian_Husky,Medium,Male,9,57,?,Moderate,Wet_food,Wellness,2,Yes,No,No,9,0,Very_Active,2,44,Yes,No
Rottweiler,Large,Female,10,63,?,Low,Special_diet,Blue_Buffalo,4,Yes,No,No,11,1,Moderate,0,77,Yes,No
Siberian_Husky,Medium,Male,7,46,?,Very_Active,Special_diet,Hills_Science,1,Yes,Yes,No,12,2,Active,2,80,Yes,Yes
Beagle,Small,Male,5,78,?,?,Wet_food,Pedigree,3,Yes,Yes,No,10,2,Active,0,46,Yes,No
Boxer,Medium,Male,5,53,Neutered,Very_Active,Wet_food,Blue_Buffalo,3,Yes,No,No,10,?,Moderate,3,50,Yes,Yes
Australian_Shepherd,Medium,Female,3,51,?,Low,Wet_food,Blue_Buffalo,4,Yes,No,No,13,2,Very_Active,4,71,Yes,Yes
Beagle,Small,Female,8,?,?,Very_Active,Wet_food,Royal_Canin,4,No,Yes,No,11,1,?,3,54,Yes,Yes
Siberian_Husky,Medium,Female,11,67,?,?,Home_cooked,?,2,Yes,No,No,12,0,Very_Active,1,50,Yes,Yes
Australian_Shepherd,Medium,Male,4,58,Neutered,?,Hard_food,Wellness,2,Yes,?,No,13,1,Active,3,80,Yes,Yes
Labrador_Retriever,Large,Male,4,65,?,Active,Hard_food,Blue_Buffalo,0,Yes,Yes,?,10,2,Active,0,56,Yes,No
Great_Dane,Large,Male,13,78,Spayed,Moderate,Special_diet,Purina,2,Yes,No,No,11,1,Low,2,30,Yes,Yes
Great_Dane,Large,Female,5,74,Neutered,Very_Active,Hard_food,Purina,3,No,No,Yes,10,2,Very_Active,2,77,Yes,Yes
Poodle,Small,Female,13,58,Neutered,Active,Wet_food,Blue_Buffalo,2,No,Yes,No,10,2,Low,3,87,Yes,Yes
Bulldog,Medium,Male,7,54,Spayed,Active,Hard_food,Purina,1,No,Yes,No,9,3,?,1,62,Yes,Yes
Poodle,Small,Male,3,52,Neutered,?,Special_diet,Wellness,3,No,No,No,11,?,Active,2,68,Yes,Yes
Boxer,Medium,Female,5,48,Spayed,?,Hard_food,Pedigree,5,Yes,Yes,?,10,?,Low,2,53,Yes,Yes
Labrador_Retriever,Large,Male,3,60,Spayed,Moderate,Hard_food,Wellness,3,Yes,No,No,10,2,Very_Active,2,70,Yes,Yes
Siberian_Husky,Medium,Male,7,44,Spayed,Low,Special_diet,Royal_Canin,4,No,Yes,No,9,2,Moderate,2,70,Yes,Yes
Bulldog,Medium,Male,1,42,?,Moderate,Home_cooked,Special,1,Yes,No,No,10,1,?,0,68,Yes,Yes
Labrador_Retriever,Large,Male,5,67,Spayed,?,Wet_food,Pedigree,1,No,No,No,?,2,Moderate,0,57,Yes,Yes
?,Medium,Female,7,70,Spayed,Active,Hard_food,Blue_Buffalo,4,No,No,Yes,12,1,Moderate,1,50,Yes,Yes
Chihuahua,Small,Male,10,49,?,?,Wet_food,Nutro,?,Yes,No,?,12,4,Active,?,33,Yes,No
Chihuahua,Small,Male,?,51,Neutered,Very_Active,Hard_food,Iams,3,Yes,No,No,10,2,?,1,77,Yes,Yes
Poodle,Small,Female,11,67,?,Active,Wet_food,Royal_Canin,2,No,No,No,13,2,Very_Active,2,57,Yes,Yes
Siberian_Husky,Medium,Male,?,48,Spayed,Low,Home_cooked,Special,4,Yes,Yes,No,9,0,?,3,56,?,Yes
Doberman,Large,Female,6,51,Neutered,Very_Active,Special_diet,Purina,5,Yes,Yes,No,11,2,Low,3,63,Yes,Yes
Golden_Retriever,Large,Female,9,59,?,?,Home_cooked,Special,1,No,Yes,No,9,1,?,4,60,Yes,No
Beagle,Small,Male,13,70,Neutered,Moderate,Home_cooked,Special,1,Yes,Yes,No,12,0,Low,0,39,Yes,No
Labrador_Retriever,Large,Male,6,52,Neutered,Low,Hard_food,Nutro,0,No,Yes,No,13,0,Active,4,71,Yes,Yes
Boxer,Medium,Male,8,45,?,Very_Active,Wet_food,Wellness,7,Yes,Yes,No,8,0,?,0,54,Yes,No
Dachshund,Small,Female,2,39,?,Low,Hard_food,Iams,5,?,No,No,11,0,Moderate,0,65,Yes,No
Labrador_Retriever,Large,Female,4,44,?,Low,Home_cooked,Special,1,Yes,No,No,11,1,Low,2,47,Yes,Yes
Beagle,Small,Male,5,41,?,Low,Hard_food,Iams,3,Yes,No,No,12,2,Moderate,1,30,Yes,Yes
Australian_Shepherd,Medium,Female,13,67,Spayed,Moderate,Home_cooked,Special,1,No,?,No,9,2,Very_Active,2,69,Yes,Yes
Beagle,Small,Male,6,32,?,Very_Active,Special_diet,Royal_Canin,3,No,No,No,10,3,Moderate,4,?,Yes,Yes
Beagle,Small,Male,8,66,?,Low,?,Blue_Buffalo,2,No,Yes,No,10,2,Moderate,2,85,Yes,Yes
Dachshund,Small,Female,8,74,Neutered,Low,Wet_food,Wellness,3,Yes,No,No,13,1,Moderate,1,67,Yes,Yes
Siberian_Husky,Medium,Female,1,62,Spayed,?,Home_cooked,Special,1,Yes,Yes,No,11,2,Low,3,72,Yes,Yes
Yorkshire_Terrier,Small,Male,12,61,Neutered,Low,Wet_food,Wellness,3,Yes,No,No,10,1,?,2,53,Yes,Yes
Great_Dane,Large,Female,2,31,?,Moderate,Home_cooked,Special,2,No,Yes,No,13,2,Very_Active,2,78,?,Yes
Poodle,Small,Male,6,45,Spayed,Very_Active,Special_diet,Hills_Science,4,Yes,Yes,No,11,0,?,0,87,Yes,Yes
Chihuahua,Small,Female,4,42,Neutered,Very_Active,Hard_food,Wellness,5,No,Yes,No,8,2,Moderate,3,56,Yes,Yes
German_Shepherd,Large,Male,11,32,Spayed,?,Special_diet,Nutro,1,No,Yes,No,12,3,Very_Active,3,91,Yes,Yes
Poodle,Small,Female,10,41,Spayed,Moderate,Hard_food,Iams,2,Yes,No,No,8,3,Moderate,0,54,Yes,No
Boxer,Medium,Male,3,67,Neutered,Low,Hard_food,Nutro,4,No,No,No,12,3,?,0,79,Yes,Yes
Great_Dane,Large,Female,5,38,?,Low,Wet_food,Wellness,2,?,?,No,12,0,Low,?,64,Yes,No
Yorkshire_Terrier,Small,Male,6,40,?,Moderate,Hard_food,Hills_Science,5,No,Yes,No,12,0,Low,0,67,Yes,No
Boxer,Medium,Male,13,32,Neutered,Very_Active,Special_diet,Blue_Buffalo,2,No,Yes,No,10,3,Very_Active,3,69,Yes,Yes
Yorkshire_Terrier,Small,Male,2,51,?,Very_Active,Wet_food,Nutro,3,No,Yes,Yes,13,1,Moderate,2,74,Yes,No
Golden_Retriever,Large,Male,11,48,Neutered,?,Hard_food,Hills_Science,2,Yes,No,No,11,2,?,1,58,Yes,Yes
Chihuahua,Small,Male,5,70,?,Active,Wet_food,Pedigree,2,Yes,No,No,12,2,Active,0,44,Yes,Yes
Bulldog,Medium,Male,12,59,Neutered,?,Special_diet,Wellness,2,Yes,No,No,10,0,Active,0,65,Yes,Yes
Bulldog,Medium,Female,2,11,?,?,Wet_food,Pedigree,2,No,Yes,No,10,1,Moderate,3,37,Yes,No
Australian_Shepherd,Medium,Male,4,52,?,?,Hard_food,Blue_Buffalo,2,Yes,Yes,No,11,2,Active,1,87,Yes,Yes
Labrador_Retriever,Large,Male,7,61,Spayed,Active,Special_diet,Royal_Canin,3,No,No,No,9,1,?,2,?,Yes,Yes
Dachshund,Small,Male,13,46,Neutered,Moderate,Home_cooked,Special,3,Yes,No,No,11,1,?,1,94,Yes,Yes
German_Shepherd,Large,Female,6,60,?,Active,Home_cooked,Special,3,No,Yes,No,9,4,?,2,69,Yes,Yes
Great_Dane,Large,Female,3,49,Neutered,Moderate,Home_cooked,Special,2,Yes,No,No,12,2,Active,2,54,Yes,Yes
Boxer,Medium,Male,10,46,?,Low,Wet_food,Royal_Canin,3,Yes,No,No,13,1,Low,2,72,Yes,No
Great_Dane,Large,?,2,40,?,Low,Special_diet,Hills_Science,1,Yes,No,No,10,3,Low,3,45,Yes,Yes
?,Medium,Male,9,61,Neutered,Moderate,Special_diet,?,3,No,No,No,11,1,Very_Active,1,96,Yes,Yes
Great_Dane,Large,Female,8,62,Spayed,Low,Special_diet,Wellness,1,No,Yes,?,13,?,?,3,57,Yes,Yes
Boxer,Medium,Female,2,91,Neutered,Active,Home_cooked,Special,?,No,No,No,11,3,Low,2,76,Yes,Yes
German_Shepherd,Large,Female,7,53,?,Moderate,Special_diet,Wellness,4,Yes,No,No,11,1,?,0,53,Yes,Yes
Beagle,Small,Female,7,42,Neutered,?,Home_cooked,Special,3,No,No,No,11,1,Active,2,70,Yes,Yes
Australian_Shepherd,Medium,Male,5,77,Spayed,?,Hard_food,Royal_Canin,3,Yes,Yes,No,10,1,?,0,53,Yes,No
Poodle,Small,Female,6,68,Neutered,?,Special_diet,Hills_Science,2,Yes,Yes,Yes,13,1,Low,0,75,Yes,No
Bulldog,Medium,Male,13,55,?,Active,Hard_food,Iams,1,No,No,No,11,2,Very_Active,0,53,Yes,No
Bulldog,Medium,Male,5,43,?,Low,Special_diet,Blue_Buffalo,3,No,No,No,13,1,Moderate,1,64,Yes,Yes
Bulldog,Medium,Male,12,?,?,Low,Hard_food,Hills_Science,4,No,Yes,Yes,10,2,Active,4,60,Yes,No
Boxer,Medium,Female,5,54,?,Moderate,Home_cooked,Special,4,Yes,No,No,11,2,Moderate,3,68,Yes,Yes
Doberman,Large,Female,11,43,Neutered,?,Home_cooked,Special,3,Yes,Yes,No,12,1,?,2,77,Yes,Yes
German_Shepherd,Large,Female,13,47,?,Active,Hard_food,Blue_Buffalo,1,No,Yes,No,11,2,?,1,?,Yes,No
Labrador_Retriever,Large,Male,13,48,?,Active,Wet_food,Iams,4,Yes,Yes,No,12,2,Low,1,46,Yes,No
Bulldog,Medium,Male,4,42,Spayed,Low,Wet_food,Iams,5,No,Yes,No,13,2,Low,0,54,Yes,No
Chihuahua,Small,Female,5,39,Neutered,?,Hard_food,Iams,4,No,No,No,8,2,?,2,?,Yes,Yes
Beagle,Small,Female,7,52,?,?,Hard_food,Wellness,3,No,Yes,No,10,1,Moderate,1,62,?,Yes
Rottweiler,Large,Male,12,36,Spayed,Moderate,Home_cooked,Special,1,Yes,Yes,No,12,1,Active,1,63,Yes,Yes
Siberian_Husky,Medium,?,8,75,Spayed,Very_Active,Wet_food,Wellness,1,Yes,Yes,No,11,2,Very_Active,2,65,Yes,Yes
Australian_Shepherd,Medium,Male,13,56,Neutered,Moderate,Hard_food,Iams,3,Yes,No,No,12,3,Very_Active,0,57,Yes,No
Australian_Shepherd,Medium,Female,2,57,Spayed,?,Wet_food,Pedigree,?,Yes,Yes,No,?,1,?,1,61,Yes,Yes
Chihuahua,Small,Male,9,46,Neutered,Active,Hard_food,Royal_Canin,?,No,No,No,12,2,Moderate,2,68,Yes,Yes
Golden_Retriever,Large,Female,7,67,?,Low,Special_diet,Hills_Science,4,No,Yes,No,9,2,Moderate,0,61,Yes,No
Chihuahua,Small,Male,8,48,Spayed,Very_Active,?,Wellness,4,No,No,No,11,3,Low,2,74,Yes,Yes
?,?,Female,11,44,Spayed,Moderate,Wet_food,Wellness,4,Yes,No,?,12,3,Low,4,53,Yes,Yes
Bulldog,Medium,Female,12,33,Neutered,?,?,Blue_Buffalo,2,No,No,No,11,1,?,1,39,Yes,Yes
Labrador_Retriever,Large,Male,8,49,?,Low,Home_cooked,Special,3,No,No,Yes,13,2,?,0,65,Yes,No
Beagle,Small,Female,9,39,Spayed,Moderate,Special_diet,Purina,4,No,Yes,No,10,2,?,0,67,Yes,No
Beagle,Small,Female,8,38,Neutered,Low,Home_cooked,Special,2,No,No,No,12,1,Very_Active,1,41,Yes,Yes
Labrador_Retriever,Large,Female,3,28,?,Active,Special_diet,Blue_Buffalo,2,Yes,No,No,11,2,Active,3,70,Yes,Yes
Beagle,Small,Female,6,58,Neutered,Active,Wet_food,Blue_Buffalo,1,Yes,Yes,No,10,0,Moderate,1,66,Yes,Yes
Yorkshire_Terrier,Small,Female,6,71,Spayed,Very_Active,?,Pedigree,0,No,Yes,No,12,1,Moderate,1,61,Yes,Yes
Poodle,Small,Female,10,51,Spayed,Moderate,Special_diet,Blue_Buffalo,4,No,Yes,No,10,0,Very_Active,1,69,Yes,Yes
Yorkshire_Terrier,Small,Female,12,72,Spayed,?,Special_diet,Purina,3,Yes,Yes,Yes,12,?,Active,4,71,Yes,No
?,Small,Female,1,57,Neutered,?,Wet_food,Nutro,3,No,Yes,No,11,1,Active,3,79,Yes,No
Dachshund,Small,Female,5,50,?,?,Home_cooked,Special,1,Yes,Yes,No,12,2,?,0,69,Yes,No
Boxer,Medium,Female,8,48,Neutered,Active,Home_cooked,Special,1,No,No,No,10,1,Active,1,78,Yes,Yes
Chihuahua,Small,Female,5,66,Spayed,?,Special_diet,Nutro,1,Yes,No,No,9,3,Low,1,67,Yes,Yes
Boxer,Medium,Female,4,70,Spayed,Moderate,Home_cooked,Special,1,Yes,No,No,?,2,Very_Active,2,57,Yes,Yes
Australian_Shepherd,Medium,Female,10,45,Spayed,Moderate,Home_cooked,Special,4,No,Yes,No,11,1,Active,0,54,Yes,No
Great_Dane,Large,Female,9,50,Spayed,Very_Active,Wet_food,Hills_Science,3,Yes,No,No,8,2,Low,0,95,Yes,Yes
Siberian_Husky,Medium,Female,4,59,Neutered,Active,Special_diet,Pedigree,2,Yes,Yes,No,10,0,Very_Active,0,74,Yes,Yes
Boxer,Medium,Male,8,45,?,Very_Active,Special_diet,Nutro,3,Yes,No,No,12,1,?,3,?,Yes,Yes
?,Medium,Male,13,24,?,Low,Special_diet,Wellness,1,Yes,No,Yes,11,2,Moderate,0,69,Yes,No
Poodle,Small,Male,12,?,Spayed,Active,Special_diet,Nutro,0,Yes,No,?,?,1,Moderate,0,60,Yes,Yes
German_Shepherd,Large,?,3,52,?,Active,Wet_food,Purina,3,Yes,Yes,No,11,1,Moderate,4,74,Yes,Yes
?,Small,Male,9,79,?,Very_Active,Wet_food,Wellness,2,No,No,?,10,2,Moderate,1,57,?,Yes
Poodle,Small,Male,4,55,?,Low,Home_cooked,Special,1,No,Yes,No,11,1,Low,3,75,Yes,Yes
Beagle,Small,Male,9,40,?,Active,Hard_food,?,2,Yes,Yes,No,12,0,?,2,83,Yes,No
Rottweiler,Large,Male,6,25,Neutered,Active,Wet_food,Royal_Canin,3,No,Yes,No,13,2,?,1,87,Yes,Yes
Poodle,Small,Female,3,40,Spayed,?,Hard_food,Iams,1,Yes,No,?,9,2,Very_Active,4,71,Yes,Yes
Dachshund,Small,Female,4,33,?,Moderate,Special_diet,?,3,No,Yes,No,8,3,Low,3,69,Yes,Yes
Rottweiler,Large,Male,12,62,Spayed,Active,Wet_food,Wellness,2,No,Yes,No,11,1,Very_Active,2,47,Yes,Yes
Rottweiler,Large,Male,7,34,?,Very_Active,Special_diet,Hills_Science,1,No,No,No,8,1,Active,0,44,Yes,Yes
Golden_Retriever,Large,Male,2,65,Neutered,Very_Active,Special_diet,Nutro,3,No,Yes,No,10,2,Very_Active,1,82,Yes,Yes
Siberian_Husky,Medium,Male,10,50,Spayed,Active,Wet_food,Wellness,1,No,Yes,No,12,2,Very_Active,0,73,Yes,No
Australian_Shepherd,Medium,Female,9,74,Neutered,?,Special_diet,Nutro,3,No,No,No,11,3,Low,2,77,Yes,Yes
Poodle,Small,Male,9,49,Neutered,?,Special_diet,Nutro,2,No,No,No,11,2,Low,1,57,Yes,Yes
Golden_Retriever,Large,Female,4,40,?,Active,Hard_food,?,2,Yes,Yes,No,8,1,Active,0,71,Yes,No
German_Shepherd,Large,Female,7,37,Spayed,Moderate,Hard_food,Royal_Canin,3,Yes,Yes,No,10,1,Moderate,2,33,Yes,Yes
Poodle,Small,Male,5,59,Neutered,Very_Active,Special_diet,Iams,2,No,No,No,10,1,Moderate,2,71,Yes,Yes
Chihuahua,Small,?,5,30,Spayed,Very_Active,Home_cooked,Special,?,No,No,No,10,3,Active,3,60,Yes,Yes
Bulldog,Medium,Female,13,52,Spayed,?,Home_cooked,Special,3,No,Yes,No,12,2,Active,0,63,Yes,No
Bulldog,Medium,Female,6,52,Neutered,?,Home_cooked,Special,3,No,No,No,11,3,Moderate,1,73,Yes,Yes
Chihuahua,Small,Male,6,53,?,?,Home_cooked,Special,1,Yes,Yes,No,8,2,Low,2,49,Yes,Yes
Bulldog,Medium,Female,11,78,?,?,Wet_food,Hills_Science,1,Yes,No,No,12,1,Very_Active,1,65,Yes,No
Great_Dane,Large,Female,4,67,Spayed,Moderate,Hard_food,Purina,1,Yes,No,No,12,0,?,1,64,Yes,Yes
Australian_Shepherd,Medium,Female,10,47,?,Moderate,Hard_food,Nutro,3,No,No,No,12,2,Active,1,63,Yes,No
Doberman,Large,Female,9,63,?,Very_Active,Hard_food,Royal_Canin,2,Yes,Yes,?,11,3,Very_Active,4,73,Yes,No
Golden_Retriever,Large,Male,13,38,?,Active,Hard_food,Purina,2,No,No,No,13,1,Moderate,0,59,Yes,No
Chihuahua,Small,Male,7,68,Spayed,Active,Home_cooked,Special,3,Yes,Yes,Yes,8,1,?,1,82,Yes,Yes
Beagle,Small,Male,10,54,?,Moderate,Special_diet,Pedigree,2,No,No,No,13,0,Very_Active,2,60,Yes,Yes
Great_Dane,Large,Female,5,49,Spayed,Low,Hard_food,Wellness,3,No,Yes,No,11,0,Very_Active,1,63,?,Yes
Labrador_Retriever,Large,Female,3,44,Spayed,Very_Active,Wet_food,Hills_Science,4,No,No,No,9,1,Low,3,43,Yes,Yes
Golden_Retriever,Large,Female,6,32,Neutered,?,Home_cooked,Special,1,Yes,No,No,11,1,Moderate,1,61,Yes,Yes
German_Shepherd,Large,Female,10,58,Neutered,Active,Special_diet,Iams,1,Yes,Yes,No,13,1,Very_Active,1,87,Yes,Yes
Labrador_Retriever,Large,Male,8,18,Spayed,Active,Home_cooked,Special,5,No,Yes,No,12,2,Very_Active,2,49,Yes,Yes
Great_Dane,Large,Male,8,32,?,Moderate,Home_cooked,Special,4,No,Yes,No,9,1,Low,2,39,Yes,Yes
Bulldog,Medium,Female,5,48,?,Active,Home_cooked,Special,3,No,Yes,No,12,2,Moderate,?,81,Yes,Yes
Dachshund,Small,Female,12,53,?,Active,Special_diet,Blue_Buffalo,3,Yes,Yes,Yes,10,2,?,2,79,?,No
Siberian_Husky,Medium,Male,12,33,?,Active,Special_diet,Royal_Canin,1,Yes,Yes,No,11,2,Moderate,0,47,Yes,No
Bulldog,Medium,Male,1,51,Neutered,Very_Active,Hard_food,Nutro,3,No,No,No,11,2,Very_Active,3,78,Yes,Yes
Poodle,Small,Male,8,44,?,Very_Active,Home_cooked,Special,2,No,Yes,No,11,1,?,3,56,Yes,Yes
Doberman,Large,Female,10,56,Neutered,Very_Active,Wet_food,Wellness,4,No,No,No,9,3,?,0,71,Yes,Yes
Chihuahua,Small,Female,3,46,Neutered,Moderate,Special_diet,Blue_Buffalo,3,Yes,No,No,12,0,?,1,57,Yes,Yes
Yorkshire_Terrier,Small,Male,12,46,Spayed,Low,Wet_food,Royal_Canin,2,No,No,No,12,2,Very_Active,1,56,Yes,Yes
German_Shepherd,Large,Male,9,71,Spayed,Low,Wet_food,Pedigree,2,Yes,No,?,11,2,?,?,66,Yes,Yes
Boxer,Medium,Female,6,79,Neutered,?,Special_diet,Nutro,2,Yes,Yes,No,14,1,Moderate,2,51,Yes,Yes
Beagle,Small,?,9,69,?,Low,Hard_food,Pedigree,1,No,No,No,11,1,Low,3,57,Yes,No
Boxer,Medium,Female,8,44,?,Very_Active,Special_diet,Blue_Buffalo,3,No,Yes,No,10,1,Low,0,51,Yes,Yes
Bulldog,Medium,Female,12,69,?,Active,Hard_food,Purina,3,No,Yes,No,12,1,Very_Active,0,33,Yes,No
Boxer,Medium,Male,7,34,Spayed,Active,Wet_food,Blue_Buffalo,3,Yes,Yes,No,11,2,Low,1,64,Yes,Yes
Dachshund,Small,Male,10,41,Neutered,Low,Hard_food,Hills_Science,2,Yes,No,No,11,2,Low,1,66,Yes,Yes
